band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,moon_sep,sky_bg,zero_point,mag_lim,airmass,zp_band_median,delta_zp_from_band_median,dark_sky_model,sky_excess_mag,sky_flux_ratio_to_model,sky_flux_excess_over_model,is_moonlit,is_cloudyish,is_cloudy_moonlit
u,61054.14627640046,150.0481721417188,2.409037746756044,28.361997604370117,19.097565992596106,False,89.78904649900905,63.355106353759766,29.985122680664062,23.077510833740234,2.099536895751953,30.217243194580078,0.23212051391601562,22.0,-41.355106353759766,2.8704993872430094e-17,-1.0,False,False,False
u,61057.27648417824,131.297167616566,-15.94703882477505,71.0294189453125,2.290756615923273,False,127.92767636444687,73.24433898925781,30.474201202392578,23.729782104492188,1.0566060543060303,30.217243194580078,-0.2569580078125,22.0,-51.24433898925781,3.178808783009922e-21,-1.0,False,False,False
i,61026.204706979166,9.482255722177475,-44.284522955008185,27.913759231567383,7.241179378000917,False,103.21692946872507,2536.59912109375,31.9068660736084,23.37188720703125,2.1208291053771973,31.966468811035156,0.05960273742675781,20.5,-2516.09912109375,0.0,-1.0,False,False,False
r,61058.175806886575,77.65995328673262,-33.080328053905006,62.649024963378906,0.4869895501392718,False,113.1815851875575,672.2569580078125,32.18642044067383,24.455196380615234,1.124341607093811,32.17755126953125,-0.008869171142578125,21.3,-650.9569580078125,4.142063922556255e-261,-1.0,False,False,False
r,61021.137364710645,59.28872086423686,-45.322410711853095,74.99234771728516,46.88675979688009,False,108.74907521570432,830.07861328125,32.188812255859375,24.30432891845703,1.0350110530853271,32.17755126953125,-0.011260986328125,21.3,-808.77861328125,5e-324,-1.0,False,False,False
i,61026.31832116898,117.41364049461049,-47.02544150357131,70.66876220703125,6.569236852186878,True,88.55882457333003,1319.739013671875,31.97731590270996,24.199371337890625,1.0591121912002563,31.966468811035156,-0.010847091674804688,20.5,-1299.239013671875,0.0,-1.0,False,False,False
y,61049.34751762731,158.94363651860152,-47.43777764920874,72.41532135009766,62.67049169580966,True,48.967061950242545,2088.83935546875,30.43838882446289,21.89693832397461,1.0485798120498657,30.497295379638672,0.05890655517578125,18.6,-2070.23935546875,0.0,-1.0,True,False,False
r,61033.15514710648,38.41763759495515,-24.478529529410498,54.86903762817383,15.00364944887857,False,72.50668588087677,874.6469116210938,32.181602478027344,24.24152183532715,1.2202649116516113,32.17755126953125,-0.00405120849609375,21.3,-853.3469116210938,0.0,-1.0,False,False,False
i,61060.032944872684,93.63299046048745,-25.851181465842547,60.20970153808594,1.371756694904458,False,119.75118399977302,10788.5595703125,31.96095085144043,22.776485443115234,1.152202844619751,31.966468811035156,0.0055179595947265625,20.5,-10768.0595703125,0.0,-1.0,False,False,False
z,61010.022933368055,6.8872442158270655,-15.384651420509925,74.99859619140625,78.65579898893871,True,23.988227164187037,12914.064453125,31.58230209350586,22.118440628051758,1.0350087881088257,31.58596897125244,0.0036668777465820312,19.6,-12894.464453125,0.0,-1.0,True,False,False
r,60987.19383109954,46.0547327342861,-0.3407178297675244,59.996742248535156,89.15976182624476,True,45.72172296342351,5513.494140625,32.18714904785156,23.204940795898438,1.1541498899459839,32.17755126953125,-0.0095977783203125,21.3,-5492.194140625,0.0,-1.0,True,False,False
r,61091.19473537037,149.7541954665694,2.359479030053405,57.51935958862305,8.290640152913276,False,146.2251369552391,1263.713623046875,32.198631286621094,24.364215850830078,1.1843434572219849,32.17755126953125,-0.02108001708984375,21.3,-1242.413623046875,0.0,-1.0,False,False,False
r,60991.22729589121,61.82950323846896,-60.32327683362555,59.98640441894531,49.47089575145206,False,101.16622246294108,1062.43310546875,32.197593688964844,24.341333389282227,1.1541714668273926,32.17755126953125,-0.02004241943359375,21.3,-1041.13310546875,0.0,-1.0,False,False,False
r,61012.22146606482,98.24813683073025,-25.142981819948783,73.81043243408203,95.01934304170729,True,72.30733339145343,4336.8388671875,32.20388412475586,23.53238296508789,1.0413581132888794,32.17755126953125,-0.026332855224609375,21.3,-4315.5388671875,0.0,-1.0,True,False,False
i,61027.13342128472,9.61241482997927,-27.088004016256118,42.74443435668945,3.550898033729566,False,107.42530357158131,2067.40234375,31.960102081298828,23.96795082092285,1.4683667421340942,31.966468811035156,0.006366729736328125,20.5,-2046.90234375,0.0,-1.0,False,False,False
r,61058.18895471065,102.43085283537934,-2.1382786130864706,59.72153091430664,0.46362499519621014,False,151.15628828321866,917.997802734375,32.191898345947266,24.363727569580078,1.1566582918167114,32.17755126953125,-0.014347076416015625,21.3,-896.697802734375,0.0,-1.0,False,False,False
i,61011.16736817129,73.7106645327371,-53.756838068818986,64.64144897460938,88.22006719325213,True,80.40040471846679,3730.633056640625,31.981914520263672,23.528480529785156,1.10616135597229,31.966468811035156,-0.015445709228515625,20.5,-3710.133056640625,0.0,-1.0,True,False,False
i,60995.24286381945,103.79304827377433,-25.831024245997586,61.55046463012695,13.766623020080376,False,83.14357781220995,2244.6259765625,31.98955535888672,23.866994857788086,1.1375781297683716,31.966468811035156,-0.0230865478515625,20.5,-2224.1259765625,0.0,-1.0,False,False,False
i,61024.15771254629,53.86936561275103,-41.96265693803962,72.74939727783203,20.056093683361016,False,118.47446011813467,1309.877197265625,31.97341537475586,23.949813842773438,1.0464590787887573,31.966468811035156,-0.006946563720703125,20.5,-1289.377197265625,0.0,-1.0,False,False,False
i,60992.016329756945,9.770913375250194,-28.39104594687899,70.10337829589844,41.7511043405913,False,142.20379375791907,3277.933349609375,31.972320556640625,23.288875579833984,1.0637296438217163,31.966468811035156,-0.00585174560546875,20.5,-3257.433349609375,0.0,-1.0,False,False,False
i,61007.262594328706,126.01118223932936,-53.099371934638384,55.74756622314453,49.25819989447569,False,112.03314801372483,2828.57177734375,31.967952728271484,23.567733764648438,1.2091933488845825,31.966468811035156,-0.001483917236328125,20.5,-2808.07177734375,0.0,-1.0,False,False,False
y,61050.31196936343,132.42813234858727,-62.14407833311563,55.77566146850586,53.053405175094696,True,69.26032853756256,1623.097900390625,30.460206985473633,22.4273681640625,1.2077877521514893,30.497295379638672,0.03708839416503906,18.6,-1604.497900390625,0.0,-1.0,True,False,False
i,61041.274190462966,120.36504860142384,13.373968695667225,45.779380798339844,92.77903704324821,True,51.54286344048993,4858.5634765625,31.972740173339844,23.251384735107422,1.392555832862854,31.966468811035156,-0.0062713623046875,20.5,-4838.0634765625,0.0,-1.0,True,False,False
r,60983.14363989583,24.035847985088076,-40.379316846699425,79.9933090209961,96.93880250004253,True,52.42882251325304,6882.8125,32.19212341308594,23.160879135131836,1.0153712034225464,32.17755126953125,-0.0145721435546875,21.3,-6861.5125,0.0,-1.0,True,False,False
r,61056.336455254626,108.38609653457975,-56.28776392119268,42.57612228393555,5.6993003003442455,True,94.16527355212504,935.056396484375,32.133522033691406,24.026121139526367,1.4736576080322266,32.17755126953125,0.04402923583984375,21.3,-913.756396484375,0.0,-1.0,False,False,False
i,61040.084834733796,92.77743841122309,-25.85471587957342,60.100852966308594,84.25522243474815,True,65.55433483423562,3345.991455078125,31.94757843017578,23.320377349853516,1.1533854007720947,31.966468811035156,0.018890380859375,20.5,-3325.491455078125,0.0,-1.0,True,False,False
r,61068.054079814814,56.03064374294757,-31.783152179491427,73.14411926269531,70.56881023977455,True,58.32907791835598,2585.119384765625,32.208641052246094,23.768310546875,1.044119119644165,32.17755126953125,-0.03108978271484375,21.3,-2563.819384765625,0.0,-1.0,True,False,False
i,60998.18903613426,13.509432179182316,-45.31757613728186,54.205780029296875,1.1695884081622476,False,110.25658761164242,1729.95703125,31.748374938964844,23.401077270507812,1.2308918237686157,31.966468811035156,0.2180938720703125,20.5,-1709.45703125,0.0,-1.0,False,False,False
y,61048.32061469907,131.51068165808783,12.419021355575413,43.07139587402344,72.44533310237821,True,40.53489457010774,4059.3271484375,30.322053909301758,21.207979202270508,1.460585117340088,30.497295379638672,0.17524147033691406,18.6,-4040.7271484375,0.0,-1.0,True,False,False
i,60973.12832380787,6.5768170501688985,-55.38229090776356,64.95262908935547,11.013397247160883,False,83.02463075483149,2012.0418701171875,31.800987243652344,22.831680297851562,1.1033282279968262,31.966468811035156,0.1654815673828125,20.5,-1991.5418701171875,0.0,-1.0,False,False,False
z,61051.244449756945,122.24394433166573,15.746558622643727,43.81224060058594,43.881936871503314,True,86.32933862701053,4240.0244140625,31.592578887939453,22.94487762451172,1.4413902759552002,31.58596897125244,-0.006609916687011719,19.6,-4220.4244140625,0.0,-1.0,True,False,False
y,61051.07199509259,9.5607589192453,-44.38412150612314,44.40755844116211,45.766851496133874,False,121.94897693362569,5740.48583984375,30.477087020874023,21.578105926513672,1.4246912002563477,30.497295379638672,0.020208358764648438,18.6,-5721.88583984375,0.0,-1.0,False,False,False
g,61057.260320520836,123.73227340405796,-14.523611638829497,68.8585205078125,2.35063756261587,False,132.84442084082028,576.27490234375,32.27151870727539,24.702411651611328,1.071268081665039,32.23981475830078,-0.031703948974609375,22.2,-554.07490234375,2.344439675831053e-222,-1.0,False,False,False
i,60992.24025701389,87.1192206839924,-27.946008064426852,73.10424041748047,39.07809762608775,False,77.52144210738729,1939.872314453125,31.939495086669922,23.91632843017578,1.0453423261642456,31.966468811035156,0.026973724365234375,20.5,-1919.372314453125,0.0,-1.0,False,False,False
r,61005.05677614584,7.775809844034397,-16.63249360456137,74.954345703125,27.42644827167906,True,54.83063256505221,1433.2003173828125,32.16175842285156,23.61476707458496,1.0350828170776367,32.17755126953125,0.0157928466796875,21.3,-1411.9003173828125,0.0,-1.0,True,False,False
z,60987.34006357639,127.32881853619097,-67.96449999754806,48.77370834350586,88.45944194130699,True,102.28451967318962,5180.0791015625,31.579696655273438,22.678367614746094,1.328320860862732,31.58596897125244,0.006272315979003906,19.6,-5160.4791015625,0.0,-1.0,True,False,False
r,61028.326727719905,59.7694022135511,-48.942803643765636,31.80719757080078,0.578377353900561,False,101.9476478713065,1058.55224609375,32.109283447265625,24.199613571166992,1.8868155479431152,32.17755126953125,0.068267822265625,21.3,-1037.25224609375,0.0,-1.0,False,False,False
i,60995.17122341435,79.60921872279012,-25.8906932192185,60.100643157958984,14.370549557965989,False,103.99696156243559,2868.89111328125,31.98259735107422,23.593629837036133,1.1537508964538574,31.966468811035156,-0.0161285400390625,20.5,-2848.39111328125,0.0,-1.0,False,False,False
y,61050.33680922454,163.03807911924065,-52.349851025380715,67.63948822021484,52.88385265533412,True,50.302209562824814,1833.756591796875,30.48365020751953,22.557231903076172,1.080761432647705,30.497295379638672,0.013645172119140625,18.6,-1815.156591796875,0.0,-1.0,True,False,False
z,61046.15271872685,35.266204833305295,-4.852142608115792,33.01048278808594,89.86285731839165,True,110.79408374877865,4009.5166015625,31.59735870361328,23.025875091552734,1.8251405954360962,31.58596897125244,-0.011389732360839844,19.6,-3989.9166015625,0.0,-1.0,True,False,False
g,61033.314298958336,110.07597899070903,2.467954316252457,49.5976448059082,16.570126085849786,False,144.9435023793004,630.9114379882812,32.24750900268555,24.70478057861328,1.3103982210159302,32.23981475830078,-0.007694244384765625,22.2,-608.7114379882812,3.27661039479672e-244,-1.0,False,False,False
r,60990.29669274305,52.27820017728837,-25.951663646630468,59.75130844116211,59.55865590499103,True,90.20756483452554,1678.095703125,32.19342041015625,23.944501876831055,1.1561084985733032,32.17755126953125,-0.015869140625,21.3,-1656.795703125,0.0,-1.0,True,False,False
r,60997.01519503472,351.24548056453233,-50.388324732824195,69.99048614501953,4.844654362008893,False,107.91985813363497,4274.2412109375,31.849246978759766,22.88723373413086,1.063965082168579,32.17755126953125,0.3283042907714844,21.3,-4252.9412109375,0.0,-1.0,False,True,False
r,61068.20932516204,112.67767423668977,-31.647681088393593,73.6549072265625,71.72536576987318,True,76.7239902348106,1412.2679443359375,32.20423889160156,24.217878341674805,1.041432499885559,32.17755126953125,-0.0266876220703125,21.3,-1390.9679443359375,0.0,-1.0,True,False,False
r,61030.271753506946,112.5011927214133,1.2226716994450178e-05,59.551422119140625,1.4877269724532016,False,152.44628684247292,1459.837890625,31.491474151611328,23.17420196533203,1.1589895486831665,32.17755126953125,0.6860771179199219,21.3,-1438.537890625,0.0,-1.0,False,True,False
i,61041.289062881944,124.91952863832995,-0.5434358849250837,59.21067810058594,92.85523597055018,True,62.02556887202574,3411.955322265625,31.984603881835938,23.574695587158203,1.1628342866897583,31.966468811035156,-0.01813507080078125,20.5,-3391.455322265625,0.0,-1.0,True,False,False
z,61051.29860736111,141.6617229842312,-53.010966084068585,66.76470184326172,43.430864150922915,True,62.96040315682055,3877.505615234375,31.5764102935791,22.996339797973633,1.0875333547592163,31.58596897125244,0.009558677673339844,19.6,-3857.905615234375,0.0,-1.0,True,False,False
i,60977.18890929398,36.14458955131016,-20.501006932141543,80.04015350341797,44.44878287843333,True,85.61640275342134,1955.8233642578125,31.914636611938477,23.0983829498291,1.0152863264083862,31.966468811035156,0.05183219909667969,20.5,-1935.3233642578125,0.0,-1.0,True,False,False
i,61002.0209312963,32.22204939222547,-25.98342742378239,60.10188674926758,6.426229102129727,True,103.0158120420037,6711.09716796875,31.916635513305664,22.64043617248535,1.1534844636917114,31.966468811035156,0.04983329772949219,20.5,-6690.59716796875,0.0,-1.0,False,False,False
i,61041.13902783565,60.803284386161025,-31.77422651598815,73.7552490234375,92.18399995079022,True,59.48811672739071,3686.51025390625,31.993080139160156,23.657114028930664,1.0408419370651245,31.966468811035156,-0.026611328125,20.5,-3666.01025390625,0.0,-1.0,True,False,False
y,61091.29083479167,173.31537383388357,-3.884752321696562,62.01503372192383,9.088941364002967,False,168.79682890261807,4017.77587890625,30.041446685791016,21.57479476928711,1.1312851905822754,30.497295379638672,0.45584869384765625,18.6,-3999.17587890625,0.0,-1.0,False,True,False
z,61010.02785353009,8.813668723381495,-15.384074136568648,75.00028228759766,78.68519113998896,True,23.751047146724186,11594.328125,31.546388626098633,22.033153533935547,1.0350041389465332,31.58596897125244,0.039580345153808594,19.6,-11574.728125,0.0,-1.0,True,False,False
i,61024.097698391204,47.768267439785724,-45.34458048701851,74.99112701416016,20.678864927859035,False,117.50360341112734,1466.0262451171875,31.94698715209961,23.704212188720703,1.0350146293640137,31.966468811035156,0.019481658935546875,20.5,-1445.5262451171875,0.0,-1.0,False,False,False
z,60991.265234583334,61.386710107867216,-65.326332438681,53.80990982055664,49.130132742191996,True,102.71486959627352,2707.552978515625,31.600692749023438,23.241554260253906,1.2377359867095947,31.58596897125244,-0.014723777770996094,19.6,-2687.952978515625,0.0,-1.0,True,False,False
i,61004.26139118055,15.955800477928927,-71.16151447049118,34.43939208984375,20.963151214768367,False,63.33315900191559,1792.053466796875,31.95018768310547,23.949552536010742,1.76087486743927,31.966468811035156,0.0162811279296875,20.5,-1771.553466796875,0.0,-1.0,False,False,False
u,61057.27774415509,131.29718806777288,-15.947038057934083,70.75096130371094,2.286184569500016,False,127.93972504295243,73.63571166992188,30.474552154541016,23.706926345825195,1.0583641529083252,30.217243194580078,-0.2573089599609375,22.0,-51.635711669921875,2.2167429300787543e-21,-1.0,False,False,False
