band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,sky_bg,zero_point
i,60976.01933142361,343.58392583552114,-29.875262356639126,80.23711395263672,33.35921861260687,True,2754.04638671875,31.95810317993164
i,60976.020120775465,344.0217082117103,-29.875614335613673,80.10556030273438,33.36436548709014,True,2764.70263671875,31.96848487854004
i,60976.02054130787,344.0218048167964,-29.875596177038894,80.23662567138672,33.36711237524968,True,2762.1494140625,31.967241287231445
i,60976.02138150463,344.47740248299914,-29.875935329859562,80.10556030273438,33.37261062967246,True,2743.494873046875,31.969532012939453
i,60976.02180337963,344.47738626402486,-29.87593509688595,80.23713684082031,33.375376499308516,True,2737.348876953125,31.965362548828125
i,60976.022639490744,344.9323445226701,-29.8762835019742,80.10535430908203,33.38086830205253,True,2719.13232421875,31.9700870513916
i,60976.023060127314,344.9322823314588,-29.876265184126407,80.23658752441406,33.38363626973116,True,2711.179443359375,31.970434188842773
i,60976.02390601852,345.3898714820435,-29.87658878080438,80.10558319091797,33.389212994876004,True,2689.1435546875,31.96727752685547
i,60976.02432638889,345.3898995963009,-29.876589045778147,80.23665618896484,33.39198956218403,True,2673.80810546875,31.971813201904297
i,60976.02510445602,345.82319521111594,-29.876886693184147,80.10546112060547,33.397137845632386,True,2658.38916015625,31.967178344726562
i,60976.02552501157,345.823153029199,-29.87688692231526,80.23665618896484,33.3999254994015,True,2665.0849609375,31.97124481201172
i,60976.02630763889,346.2576541732817,-29.87719603470104,80.10585021972656,33.405122403187214,True,2680.654541015625,31.97121238708496
i,60976.02672833333,346.25781177573253,-29.877177786197297,80.23690795898438,33.40792094264478,True,2677.95361328125,31.970422744750977
i,60976.027578946756,346.7172834818176,-29.87747700399037,80.10575103759766,33.413590080846944,True,2660.79638671875,31.970962524414062
i,60976.02799934028,346.7174533459017,-29.877477285875955,80.23670959472656,33.416397203392556,True,2652.29541015625,31.967117309570312
i,60976.028834363424,347.1713085879885,-29.877763814702437,80.10554504394531,33.421983393311564,True,2628.810791015625,31.971569061279297
i,60976.02925454861,347.17132614388316,-29.87776375702893,80.236572265625,33.42479963717939,True,2614.55859375,31.971282958984375
i,60976.03105576389,347.1712119696236,-29.877763432962816,80.79839324951172,33.436912200703595,True,2544.774658203125,31.97365951538086
i,60976.03208152778,348.3431052944235,-29.87846275209059,80.10720825195312,33.44383934195119,True,2518.3671875,31.971641540527344
i,60976.03250190972,348.34325949099673,-29.87846319593525,80.2381820678711,33.44668440385103,True,2504.733154296875,31.976909637451172
i,60976.03329653935,348.7809730335927,-29.878709869575307,80.10834503173828,33.452072113812704,True,2478.130126953125,31.976974487304688
i,60976.03371694445,348.7810231252454,-29.878727757820347,80.23941802978516,33.454927729232054,True,2462.8974609375,31.97473907470703
i,60976.0345083912,349.2190460346228,-29.87894838526714,80.10832214355469,33.460313460350655,True,2446.39111328125,31.973308563232422
i,60976.034931979164,349.2190582723028,-29.87894835189935,80.24040985107422,33.4632012151941,True,2443.018798828125,31.969209671020508
i,60976.03572310185,349.65829950102574,-29.879180058135997,80.10816955566406,33.46860446516702,True,2430.453369140625,31.97857666015625
i,60976.03615,349.658104200455,-29.879197530020072,80.24147033691406,33.47152547206147,True,2426.028076171875,31.97909164428711
i,60976.03693560185,350.0996830087182,-29.879403768783167,80.1054916381836,33.476910713242134,True,2416.5947265625,31.979637145996094
i,60976.03735608796,350.0997326524363,-29.87940384634018,80.23657989501953,33.479798365867595,True,2414.40478515625,31.973419189453125
i,60976.0382503588,350.5749719377369,-29.879636064640383,80.10545349121094,33.48595190722903,True,2425.617919921875,31.967178344726562
i,60976.03867070602,350.57496121820566,-29.879636266034172,80.2365493774414,33.48885010088625,True,2435.217041015625,31.971965789794922
i,60976.039461134256,351.0122640311613,-29.87984089057717,80.10576629638672,33.494309909514456,True,2453.204345703125,31.969533920288086
i,60976.03988172454,351.01208921040205,-29.87985898489797,80.2370834350586,33.497220429205576,True,2449.05078125,31.974544525146484
i,60976.040667534726,351.44865471953494,-29.880055958886583,80.10549926757812,33.50266825202436,True,2435.38232421875,31.971920013427734
i,60976.04108792824,351.4487166736462,-29.880055873718288,80.2365493774414,33.50558806863668,True,2438.048828125,31.97586441040039
i,60976.04186844907,351.8822140226184,-29.880243474921155,80.10595703125,33.511019014771314,True,2447.578125,31.979297637939453
i,60976.0422887963,351.88268894932526,-29.88022493112043,80.23664093017578,33.5139491721462,True,2450.26123046875,31.97844696044922
i,60976.04307458334,352.31911184087704,-29.880405495348068,80.10517120361328,33.519436784962785,True,2439.44970703125,31.968402862548828
i,60976.043495162034,352.31914736004035,-29.880405466996756,80.23629760742188,33.52237932356837,True,2426.11767578125,31.946712493896484
i,60976.04524332176,352.31902685006304,-29.880423804409705,80.78158569335938,33.534650592095325,True,2416.3232421875,31.96378517150879
i,60976.05451703704,355.9770447703234,-29.881595600208826,80.51776123046875,33.6008538815903,True,2375.563232421875,31.955432891845703
i,60976.05823070602,357.3647903481597,-29.881895852175848,80.47865295410156,33.62789631537787,True,2370.0283203125,31.970096588134766
i,60976.06248386574,358.8984499136501,-29.882133205943617,80.4819107055664,33.659247750439434,True,2371.985107421875,31.967674255371094
i,60976.066887175926,0.4904845677425843,-29.882270276019927,80.48162841796875,33.692139534643474,True,2292.679443359375,31.972152709960938
i,60976.071151145836,2.031701525962196,-29.882298970357752,80.48175048828125,33.7244161127816,True,2266.861328125,31.975664138793945
i,60976.07536876157,3.5572597895835196,-29.88222726447059,80.48091888427734,33.75675861376486,True,2255.6083984375,31.97759437561035
i,60976.079576828706,5.078908759495582,-29.882054585591735,80.48048400878906,33.78944543181587,True,2224.130615234375,31.979209899902344
i,60976.083847800925,6.624999308924174,-29.88177670026598,80.47858428955078,33.82305156736828,True,2163.12353515625,31.978307723999023
i,60976.08812318287,8.17233660115524,-29.881395282475946,80.47697448730469,33.857130949581226,True,2136.336669921875,31.980865478515625
i,60976.09233857639,9.694178537989087,-29.88092027723643,80.4786605834961,33.89116536153494,True,2067.23681640625,31.975889205932617
i,60976.09668609954,11.265175353933332,-29.88032583810769,80.47913360595703,33.92672061943385,True,2030.24853515625,31.97721290588379
i,60976.10013605324,12.945044936982084,-29.879571533033893,80.10575103759766,33.955265557342585,True,2040.733642578125,31.972946166992188
i,60976.100556481484,12.944857452171256,-29.87957157835698,80.23703002929688,33.958764242855096,True,2038.465087890625,31.974838256835938
i,60976.10200366898,13.620708083974566,-29.87921666939559,80.10527038574219,33.97084073131722,True,2036.43310546875,31.975725173950195
i,60976.1024243287,13.620712131015557,-29.87923493452201,80.2364501953125,33.97436077247821,True,2035.385498046875,31.98003387451172
i,60976.103376238425,14.116855335348022,-29.878956650743472,80.10527038574219,33.98234244776881,True,2020.0987548828125,31.976701736450195
i,60976.10379666667,14.116670036163612,-29.878956643223717,80.2365493774414,33.98587485177688,True,2020.240234375,31.9752254486084
i,60976.104583645836,14.552995004116747,-29.8787368800388,80.10553741455078,33.99249877736571,True,2020.641845703125,31.972572326660156
i,60976.10500452546,14.5532287046034,-29.878737023739905,80.2365951538086,33.99604759076635,True,2012.961669921875,31.9693660736084
i,60976.10583957176,15.00729043076058,-29.87848170685093,80.10527038574219,34.003101647542486,True,1985.2274169921875,31.97515869140625
i,60976.10626025463,15.007279246245467,-29.878481647873173,80.23648071289062,34.00666193605664,True,1983.821533203125,31.97934341430664
i,60976.107046192126,15.44343360436101,-29.87822788201599,80.10529327392578,34.013325219012394,True,1975.889404296875,31.97848892211914
i,60976.1074669213,15.443281038924573,-29.87822826426233,80.23663330078125,34.01689853875958,True,1959.44140625,31.969234466552734
i,60976.10831402778,15.90160151392692,-29.877935365244515,80.10539245605469,34.0241065326769,True,1912.368896484375,31.972702026367188
i,60976.108734375,15.901397672681659,-29.877953662328817,80.23665618896484,34.027689893447764,True,1897.189208984375,31.974231719970703
i,60976.109518310186,16.33727215785283,-29.87766574276754,80.10508728027344,34.034384536207554,True,1882.35107421875,31.9731388092041
i,60976.109938773145,16.337119976760913,-29.877683644292954,80.23634338378906,34.037981524731606,True,1874.9720458984375,31.976408004760742
i,60976.11078386574,16.79437306164232,-29.87739221481937,80.10540008544922,34.0452245109493,True,1843.21728515625,31.976810455322266
i,60976.111204444445,16.794372249625102,-29.87739278474838,80.23656463623047,34.04883579504233,True,1823.1376953125,31.972488403320312
i,60976.11199050926,17.230648026009472,-29.87710583124342,80.10530853271484,34.055597178958116,True,1796.77783203125,31.971763610839844
i,60976.11241126157,17.230999787089356,-29.877087492392054,80.23622131347656,34.05922266065923,True,1789.0712890625,31.969501495361328
i,60976.11325618056,17.68627374572762,-29.876780021564976,80.10692596435547,34.06651643886139,True,1772.79248046875,31.967178344726562
i,60976.11367679398,17.686082397014896,-29.876798217939232,80.23826599121094,34.070154062084946,True,1767.9627685546875,31.972715377807617
i,60976.11541946759,17.686258583173714,-29.876798469235958,80.78157806396484,34.08527264215231,True,1764.0301513671875,31.961387634277344
i,60976.11600414352,18.680504986370245,-29.876097251383413,80.10612487792969,34.09036208329578,True,1758.1953125,31.972875595092773
i,60976.116425532404,18.6806371814182,-29.876078848597388,80.2374267578125,34.09403548156651,True,1758.03369140625,31.971832275390625
i,60976.116852708336,18.680484711971868,-29.876097535942343,80.37078094482422,34.09776388267242,True,1760.964111328125,31.971359252929688
i,60976.11747767361,18.680438713185147,-29.87609758252254,80.56571960449219,34.10322685959475,True,1760.54931640625,31.97188377380371
i,60976.117898449076,18.68050518830406,-29.87609719869343,80.69688415527344,34.106910496055804,True,1760.40185546875,31.97405242919922
i,60976.11852650463,18.680466616980024,-29.87609706846006,80.89277648925781,34.112417032320785,True,1756.72216796875,31.973194122314453
i,60976.11894678241,18.680490371776457,-29.876097275180665,81.02381896972656,34.11610740258993,True,1758.550048828125,31.97217559814453
i,60976.119639606484,18.680423981297814,-29.876097285654712,81.23992919921875,34.122200653405145,True,1761.38720703125,31.976234436035156
i,60976.12006,18.680487723286777,-29.876097270689755,81.37096405029297,34.12590382499361,True,1765.4991455078125,31.976457595825195
i,60976.120695949074,18.680453072040166,-29.876097551362328,81.56929779052734,34.131514251422345,True,1769.224365234375,31.97126007080078
i,60976.12111629629,18.680455346796254,-29.876097447048988,81.70036315917969,34.13522820561177,True,1769.847412109375,31.97128677368164
g,60976.12324851852,21.299827866647416,-29.87405394787242,80.1054916381836,34.15413597435223,True,795.15625,32.27572250366211
g,60976.12367015046,21.299999664865446,-29.874035767612185,80.23683166503906,34.15788843972463,True,794.1690063476562,32.26972961425781
g,60976.12409060185,21.299847100484563,-29.87405383200732,80.36808776855469,34.16163486822846,True,793.09326171875,32.27345275878906
g,60976.124829583336,21.299971837324655,-29.874036089838498,80.59844207763672,34.168230376577924,True,792.1180419921875,32.27360534667969
g,60976.125250046294,21.29996954258732,-29.874054208901406,80.72956848144531,34.17198922244085,True,792.0267333984375,32.269893646240234
g,60976.12593050926,21.29992299965369,-29.874036286844365,80.94180297851562,34.17808187639648,True,790.9759521484375,32.270328521728516
g,60976.126351099534,21.300148542544633,-29.874036049506216,81.07276916503906,34.18185356335825,True,790.406982421875,32.27406311035156
g,60976.12704167824,21.299949549361422,-29.874054768229612,81.28829193115234,34.18805610030372,True,790.274169921875,32.2698860168457
g,60976.12746217593,21.299907572682116,-29.87403616204824,81.41944885253906,34.19183877046905,True,790.498046875,32.27460479736328
g,60976.12814302083,21.300005280362438,-29.874036497128436,81.63166809082031,34.197972929152535,True,790.150146484375,32.27219772338867
g,60976.12856341435,21.299970887821416,-29.874036273043245,81.76277923583984,34.2017663733548,True,789.4814453125,32.27642822265625
z,60976.130736921295,24.0036868081281,-29.871633733146968,80.10797882080078,34.22145047302744,True,2520.6357421875,31.588909149169922
z,60976.13115869213,24.00389868895676,-29.87163380324438,80.23932647705078,34.22528404348253,True,2513.123046875,31.58802032470703
z,60976.131587986114,24.00344453014411,-29.87165234044757,80.37360382080078,34.229190619358185,True,2509.86767578125,31.586780548095703
z,60976.132274386575,24.003420851361565,-29.871652393070885,80.58768463134766,34.23544656052774,True,2513.61279296875,31.591373443603516
z,60976.13269537037,24.00366857221391,-29.87163395405938,80.71875762939453,34.23928936418923,True,2521.087890625,31.59012794494629
z,60976.13331965278,24.00368621416267,-29.871634074096974,80.91342163085938,34.24499617198431,True,2534.5126953125,31.585002899169922
z,60976.1337399537,24.003625898683726,-29.871633851456714,81.04454803466797,34.24884386677783,True,2533.056640625,31.5865535736084
z,60976.134371631946,24.003631050610974,-29.87163400182722,81.24152374267578,34.254635057701336,True,2519.414306640625,31.5871639251709
z,60976.13479201389,24.003594853001964,-29.87163401484154,81.37264251708984,34.258494697937905,True,2507.41796875,31.58735466003418
z,60976.13547282408,24.003594601435406,-29.87163418748331,81.58493041992188,34.26475489819054,True,2507.02197265625,31.584043502807617
z,60976.13589322917,24.003656552572785,-29.871633893002887,81.71597290039062,34.268626481300444,True,2505.24755859375,31.586732864379883
